Player,Salario,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gradey Dick,4536720,ES,20,TOR,43,2,747,102,240,0.425,54,146,0.37,48,94,0.511,0.538,23,25,0.92,21,64,85,47,22,0,26,60,281
Ousmane Dieng,4798440,AP,20,OKC,29,0,326,43,101,0.426,20,64,0.313,23,37,0.622,0.525,14,16,0.875,10,39,49,31,5,3,16,19,120
Spencer Dinwiddie,1554664,BA,30,TOT,59,49,1747,215,553,0.389,100,312,0.321,115,241,0.477,0.479,133,171,0.778,27,143,170,324,43,13,73,106,663
Donte DiVincenzo,10900000,ES,27,NYK,62,44,1638,314,711,0.442,200,495,0.404,114,216,0.528,0.582,57,78,0.731,49,163,212,160,77,24,83,121,885
Luguentz Dort,15277778,AL,24,OKC,61,61,1739,222,505,0.44,121,301,0.402,101,204,0.495,0.559,86,105,0.819,63,167,230,80,55,42,53,183,651
Ayo Dosunmu,6481481,ES,24,CHI,62,23,1701,261,532,0.491,92,230,0.4,169,302,0.56,0.577,57,73,0.781,42,125,167,178,53,29,75,129,671
Andre Drummond,3360000,P,30,CHI,64,10,1097,215,391,0.55,0,3,0.0,215,388,0.554,0.55,96,170,0.565,217,347,564,30,61,41,70,115,526
Chris Duarte,4124280,AL,26,SAC,43,11,569,60,156,0.385,32,90,0.356,28,66,0.424,0.487,21,27,0.778,19,64,83,35,23,5,20,67,173
Kris Dunn,2586484,BA,29,UTA,56,28,1029,124,256,0.484,35,90,0.389,89,166,0.536,0.553,17,25,0.68,41,115,156,220,59,23,71,109,300
Kevin Durant,47649433,AP,35,PHO,57,57,2123,586,1108,0.529,126,298,0.423,460,810,0.568,0.586,317,371,0.854,32,349,381,311,50,73,191,103,1615
Jalen Duren,4330680,P,20,DET,48,47,1431,280,448,0.625,0,3,0.0,280,445,0.629,0.625,98,126,0.778,156,407,563,126,23,40,96,161,658
Tari Eason,3527160,AP,22,HOU,22,0,480,88,189,0.466,18,50,0.36,70,139,0.504,0.513,21,33,0.636,46,107,153,27,31,19,20,51,215
Anthony Edwards,13534817,ES,22,MIN,61,60,2138,558,1208,0.462,152,408,0.373,406,800,0.508,0.525,336,400,0.84,34,284,318,306,77,33,191,114,1604
Kessler Edwards,1927896,AL,23,SAC,39,0,189,21,53,0.396,12,33,0.364,9,20,0.45,0.509,4,6,0.667,5,25,30,9,4,4,1,18,58
Keon Ellis,1450668,ES,24,SAC,37,4,437,45,104,0.433,31,82,0.378,14,22,0.636,0.582,11,17,0.647,16,35,51,46,21,14,19,52,132
Joel Embiid,47607350,P,29,PHI,34,34,1157,402,754,0.533,41,112,0.366,361,642,0.562,0.56,356,403,0.883,89,295,384,193,39,60,126,98,1201
Drew Eubanks,2346614,P,26,PHO,58,4,922,126,202,0.624,3,3,1.0,123,199,0.618,0.631,61,80,0.763,78,169,247,51,22,49,53,90,316
Dante Exum,3000000,BA,28,DAL,38,14,722,123,219,0.562,34,70,0.486,89,149,0.597,0.639,43,57,0.754,19,83,102,109,19,5,29,60,323
Bruno Fernando,2581522,P,25,ATL,26,1,315,48,87,0.552,0,3,0.0,48,84,0.571,0.552,27,44,0.614,31,64,95,16,12,16,19,46,123
Dorian Finney-Smith,13394160,AP,30,BRK,55,44,1560,181,425,0.426,106,284,0.373,75,141,0.532,0.551,22,32,0.688,93,167,260,85,42,32,50,125,490
Malachi Flynn,3873025,BA,25,TOT,54,0,607,77,193,0.399,36,106,0.34,41,87,0.471,0.492,28,37,0.757,13,67,80,89,22,6,42,51,218
Simone Fontecchio,3044872,AL,28,TOT,62,39,1500,228,498,0.458,122,305,0.4,106,193,0.549,0.58,48,59,0.814,61,159,220,96,41,20,61,100,626
Trent Forrest,968162,ES,25,ATL,25,0,250,21,56,0.375,2,7,0.286,19,49,0.388,0.393,9,12,0.75,6,25,31,49,7,1,11,21,53
Evan Fournier,18857143,ES,31,TOT,14,0,230,32,89,0.36,17,58,0.293,15,31,0.484,0.455,13,15,0.867,3,25,28,16,13,2,10,21,94
De'Aaron Fox,32600060,BA,26,SAC,54,54,1931,539,1137,0.474,149,410,0.363,390,727,0.536,0.54,242,339,0.714,50,176,226,305,104,21,145,141,1469
Alex Fudge,241285,AL,20,LAL,4,0,14,1,6,0.167,0,2,0.0,1,4,0.25,0.167,2,2,1.0,2,0,2,0,0,0,1,1,4
Markelle Fultz,17000000,BA,25,ORL,27,15,603,103,210,0.49,1,10,0.1,102,200,0.51,0.493,15,25,0.6,36,54,90,84,30,9,32,40,222
Danilo Gallinari,1047112,AP,35,TOT,40,0,551,73,170,0.429,27,84,0.321,46,86,0.535,0.509,74,86,0.86,18,80,98,50,10,5,17,43,247
Darius Garland,34005250,BA,24,CLE,39,39,1295,262,579,0.453,85,233,0.365,177,346,0.512,0.526,118,140,0.843,19,74,93,245,51,4,125,64,727
Keyonte George,3889800,BA,20,UTA,57,26,1459,228,572,0.399,114,317,0.36,114,255,0.447,0.498,129,157,0.822,14,147,161,252,27,5,121,63,699
Paul George,45640165,AP,33,LAC,57,57,1938,443,968,0.458,186,470,0.396,257,498,0.516,0.554,188,213,0.883,30,275,305,206,89,25,117,161,1260
Josh Giddey,6587160,ES,21,OKC,62,62,1531,286,626,0.457,59,179,0.33,227,447,0.508,0.504,71,86,0.826,82,293,375,274,42,34,125,80,702
Harry Giles,2092354,P,25,TOT,18,0,85,22,45,0.489,3,12,0.25,19,33,0.576,0.522,7,13,0.538,12,15,27,6,1,3,6,15,54
Anthony Gill,1997238,AP,31,WAS,33,0,175,24,51,0.471,3,13,0.231,21,38,0.553,0.5,15,20,0.75,14,25,39,14,7,6,15,12,66
Jacob Gilyard,398925,BA,25,MEM,37,14,654,60,144,0.417,51,120,0.425,9,24,0.375,0.594,2,2,1.0,8,35,43,131,27,5,29,35,173
Rudy Gobert,41000000,P,31,MIN,62,62,2104,325,501,0.649,0,3,0.0,325,498,0.653,0.649,203,313,0.649,227,573,800,75,38,133,96,193,853
Jordan Goodwin,1927986,BA,25,TOT,46,5,730,93,248,0.375,28,98,0.286,65,150,0.433,0.431,29,39,0.744,50,93,143,106,33,16,39,52,243
Aaron Gordon,21266182,AP,28,DEN,58,58,1822,318,575,0.553,31,108,0.287,287,467,0.615,0.58,133,204,0.652,137,238,375,188,50,37,85,111,800
Eric Gordon,3196448,ES,35,PHO,53,24,1564,232,520,0.446,125,329,0.38,107,191,0.56,0.566,46,58,0.793,15,93,108,117,50,25,64,63,635
Devonte' Graham,12100000,BA,28,SAS,13,0,111,14,34,0.412,9,24,0.375,5,10,0.5,0.544,6,8,0.75,2,16,18,19,4,1,3,6,43
Jerami Grant,27586207,AP,29,POR,53,53,1795,378,836,0.452,110,272,0.404,268,564,0.475,0.518,252,309,0.816,37,152,189,150,43,34,114,117,1118
A.J. Green,1801769,ES,24,MIL,42,0,401,61,141,0.433,50,122,0.41,11,19,0.579,0.61,10,11,0.909,6,39,45,26,3,2,7,36,182
Draymond Green,22321429,AP,33,GSW,39,36,1033,135,270,0.5,41,95,0.432,94,175,0.537,0.576,45,59,0.763,50,224,274,232,30,37,95,118,356
Jalen Green,9891600,ES,21,HOU,63,63,1939,404,979,0.413,136,431,0.316,268,548,0.489,0.482,212,262,0.809,27,276,303,211,48,20,139,83,1156
Jeff Green,9600000,AP,37,HOU,59,5,966,113,242,0.467,27,88,0.307,86,154,0.558,0.523,98,121,0.81,34,91,125,51,10,26,40,82,351
Josh Green,4765339,ES,23,DAL,51,32,1385,167,344,0.485,69,172,0.401,98,172,0.57,0.586,37,55,0.673,36,130,166,122,45,9,55,101,440
Quentin Grimes,2385720,ES,23,TOT,49,18,989,120,314,0.382,81,231,0.351,39,83,0.47,0.511,27,37,0.73,14,82,96,60,34,7,26,70,348
Rui Hachimura,15740741,AP,25,LAL,51,22,1302,250,483,0.518,67,165,0.406,183,318,0.575,0.587,70,99,0.707,39,152,191,53,36,16,36,74,637
Tyrese Haliburton,5808435,BA,23,IND,51,50,1635,383,793,0.483,150,398,0.377,233,395,0.59,0.578,145,171,0.848,30,164,194,580,54,33,119,48,1061
R.J. Hampton,120250,BA,22,MIA,8,2,76,4,14,0.286,1,8,0.125,3,6,0.5,0.321,1,2,0.5,2,4,6,8,0,0,3,8,10
Tim Hardaway Jr.,17897728,AL,31,DAL,61,10,1737,338,830,0.407,182,504,0.361,156,326,0.479,0.517,130,152,0.855,19,190,209,101,29,5,57,90,988
James Harden,35640000,BA,34,LAC,57,57,1974,293,657,0.446,160,392,0.408,133,265,0.502,0.568,257,292,0.88,25,270,295,473,62,52,146,109,1003
Jaden Hardy,1719864,ES,21,DAL,56,6,807,159,392,0.406,70,192,0.365,89,200,0.445,0.495,44,59,0.746,15,87,102,87,17,4,41,58,432
Gary Harris,13000000,ES,29,ORL,40,13,918,101,221,0.457,57,150,0.38,44,71,0.62,0.586,28,37,0.757,18,48,66,69,37,11,21,68,287
Joe Harris,19928571,ES,32,DET,16,0,170,14,39,0.359,10,30,0.333,4,9,0.444,0.487,1,2,0.5,3,10,13,10,3,2,4,19,39
Tobias Harris,39270150,AP,31,PHI,57,57,1937,385,777,0.495,70,203,0.345,315,574,0.549,0.541,160,179,0.894,64,290,354,183,59,32,76,96,1000
Josh Hart,12960000,AL,28,NYK,62,23,1959,212,493,0.43,69,206,0.335,143,287,0.498,0.5,61,80,0.763,88,384,472,221,52,20,84,120,554
Isaiah Hartenstein,8195121,P,25,NYK,57,31,1425,156,258,0.605,1,3,0.333,155,255,0.608,0.607,80,110,0.727,188,288,476,123,62,63,67,159,393
Sam Hauser,1927896,AL,26,BOS,62,6,1286,166,373,0.445,134,322,0.416,32,51,0.627,0.625,15,17,0.882,36,170,206,56,23,18,28,80,481
Jordan Hawkins,4310160,ES,21,NOP,55,10,1075,167,428,0.39,104,281,0.37,63,147,0.429,0.512,64,75,0.853,28,113,141,65,17,6,38,68,502
Jaxson Hayes,2165000,P,23,LAL,54,3,617,85,123,0.691,0,8,0.0,85,115,0.739,0.691,33,55,0.6,46,91,137,24,26,22,26,89,203
Killian Hayes,7413955,BA,22,DET,42,31,1008,117,283,0.413,22,74,0.297,95,209,0.455,0.452,33,50,0.66,11,108,119,205,36,20,51,75,289
Gordon Hayward,31500000,AL,33,TOT,34,25,936,150,331,0.453,24,65,0.369,126,266,0.474,0.489,68,89,0.764,31,113,144,127,31,12,54,52,392
Scoot Henderson,9770880,BA,19,POR,44,16,1186,195,518,0.376,53,172,0.308,142,346,0.41,0.428,123,150,0.82,38,90,128,207,25,10,128,133,566
Taylor Hendricks,5569920,AP,20,UTA,23,6,401,51,116,0.44,23,68,0.338,28,48,0.583,0.539,9,11,0.818,27,64,91,13,14,13,17,40,134
Tyler Herro,27000000,ES,24,MIA,36,36,1209,283,648,0.437,117,293,0.399,166,355,0.468,0.527,66,79,0.835,18,173,191,158,29,3,77,51,749
Buddy Hield,19279841,ES,31,TOT,65,41,1757,299,685,0.436,180,463,0.389,119,222,0.536,0.568,38,44,0.864,41,169,210,203,60,35,84,139,816
Haywood Highsmith,1902137,AP,27,MIA,47,24,945,97,226,0.429,49,135,0.363,48,91,0.527,0.538,21,26,0.808,39,90,129,46,42,25,26,89,264
D'Moi Hodge,241285,ES,25,LAL,7,0,41,5,15,0.333,3,12,0.25,2,3,0.667,0.433,1,2,0.5,0,0,0,5,1,1,1,4,14
Aaron Holiday,2346614,BA,27,HOU,60,1,1001,146,323,0.452,70,172,0.407,76,151,0.503,0.56,40,45,0.889,16,84,100,108,32,5,45,94,402
Jrue Holiday,36158747,BA,33,BOS,58,58,1924,285,588,0.485,119,267,0.446,166,321,0.517,0.586,58,70,0.829,74,249,323,279,51,42,108,95,747
Justin Holiday,3196448,ES,34,DEN,40,9,587,58,124,0.468,36,88,0.409,22,36,0.611,0.613,3,4,0.75,6,43,49,46,24,5,9,49,155
Richaun Holmes,12046020,AP,30,TOT,33,3,383,57,99,0.576,1,1,1.0,56,98,0.571,0.581,22,32,0.688,47,70,117,19,8,13,16,52,137
Chet Holmgren,10386000,P,21,OKC,63,63,1902,402,744,0.54,106,271,0.391,296,473,0.626,0.612,162,206,0.786,101,389,490,172,41,157,101,154,1072
Jalen Hood-Schifino,3695040,ES,20,LAL,21,0,109,10,45,0.222,2,15,0.133,8,30,0.267,0.244,12,20,0.6,2,11,13,8,3,2,9,13,34
Al Horford,10000000,P,37,BOS,53,24,1413,158,326,0.485,79,202,0.391,79,124,0.637,0.606,19,22,0.864,68,284,352,140,29,51,37,80,414
Talen Horton-Tucker,11020000,BA,23,UTA,41,11,805,146,364,0.401,46,139,0.331,100,225,0.444,0.464,72,90,0.8,20,83,103,153,36,15,55,75,410
Caleb Houstan,2000000,AL,21,ORL,47,9,674,68,172,0.395,61,161,0.379,7,11,0.636,0.573,19,24,0.792,23,51,74,26,12,3,15,52,216
Jett Howard,5026800,AL,20,ORL,13,0,49,8,22,0.364,5,17,0.294,3,5,0.6,0.477,2,4,0.5,1,4,5,3,0,1,2,3,23
Kevin Huerter,15669643,ES,25,SAC,60,55,1494,241,540,0.446,120,328,0.366,121,212,0.571,0.557,36,47,0.766,38,176,214,157,39,22,50,126,638
De'Andre Hunter,20089286,AL,26,ATL,39,24,1097,201,418,0.481,78,183,0.426,123,235,0.523,0.574,120,140,0.857,22,124,146,50,30,12,53,107,600
Bones Hyland,2306400,BA,23,LAC,24,2,316,53,143,0.371,24,75,0.32,29,68,0.426,0.455,11,14,0.786,3,18,21,45,13,2,27,31,141
Joe Ingles,11000000,AL,36,ORL,50,0,862,74,180,0.411,50,123,0.407,24,57,0.421,0.55,19,23,0.826,17,90,107,148,33,4,45,69,217
Brandon Ingram,33833400,AL,26,NOP,57,57,1892,458,928,0.494,81,222,0.365,377,706,0.534,0.537,235,292,0.805,40,247,287,330,45,35,151,131,1232
Kyrie Irving,37037037,ES,31,DAL,42,42,1439,407,831,0.49,126,301,0.419,281,530,0.53,0.566,131,146,0.897,32,180,212,210,50,19,71,77,1071
Jonathan Isaac,17400000,AP,26,ORL,43,1,636,100,202,0.495,22,70,0.314,78,132,0.591,0.55,48,67,0.716,54,129,183,19,31,49,22,44,270
Jaden Ivey,7614480,ES,21,DET,59,43,1668,317,718,0.442,92,269,0.342,225,449,0.501,0.506,183,243,0.753,75,133,208,214,43,34,144,168,909
Andre Jackson Jr.,1119563,ES,22,MIL,48,8,504,46,88,0.523,15,40,0.375,31,48,0.646,0.608,8,11,0.727,36,58,94,44,14,4,22,82,115
Isaiah Jackson,2696280,P,22,IND,47,3,637,132,199,0.663,0,4,0.0,132,195,0.677,0.663,63,88,0.716,72,121,193,40,29,51,35,118,327
Jaren Jackson Jr.,27102202,P,24,MEM,56,56,1795,435,979,0.444,102,317,0.322,333,662,0.503,0.496,291,358,0.813,70,247,317,120,63,89,133,198,1263
Reggie Jackson,5000000,BA,33,DEN,64,16,1427,258,584,0.442,77,218,0.353,181,366,0.495,0.508,52,67,0.776,23,103,126,241,34,10,80,113,645
LeBron James,47607350,AP,39,LAL,56,56,1962,535,1013,0.528,122,301,0.405,413,712,0.58,0.588,223,301,0.741,47,348,395,448,71,33,180,65,1415
Jaime Jaquez Jr.,3510600,AL,22,MIA,57,17,1679,284,568,0.5,53,160,0.331,231,408,0.566,0.547,114,141,0.809,70,157,227,147,64,11,90,131,735
DaQuan Jeffries,951635,ES,26,NYK,13,0,34,5,14,0.357,1,7,0.143,4,7,0.571,0.393,0,2,0.0,0,5,5,2,0,0,1,2,11
Isaiah Joe,1997238,ES,24,OKC,59,0,1087,168,364,0.462,111,267,0.416,57,97,0.588,0.614,34,40,0.85,24,111,135,66,35,17,36,67,481
Cameron Johnson,25700000,AP,27,BRK,49,45,1359,243,537,0.453,120,303,0.396,123,234,0.526,0.564,68,88,0.773,50,166,216,122,41,13,48,92,674
Jalen Johnson,2925480,AL,22,ATL,48,45,1630,304,582,0.522,56,162,0.346,248,420,0.59,0.57,88,121,0.727,63,351,414,165,55,43,83,122,752
James Johnson,2608596,AP,36,IND,6,0,32,2,6,0.333,0,1,0.0,2,5,0.4,0.333,2,2,1.0,1,3,4,6,4,1,2,7,6
Keldon Johnson,20000000,AL,24,SAS,60,26,1777,351,776,0.452,111,321,0.346,240,455,0.527,0.524,148,189,0.783,83,246,329,178,47,18,90,133,961
Keon Johnson,2808720,ES,21,BRK,4,0,51,7,19,0.368,4,9,0.444,3,10,0.3,0.474,10,10,1.0,3,2,5,3,3,1,4,4,28
Colby Jones,2019706,ES,21,SAC,17,0,121,17,46,0.37,1,13,0.077,16,33,0.485,0.38,2,5,0.4,10,15,25,10,4,1,5,16,37
Damian Jones,2586665,P,28,CLE,27,0,167,18,35,0.514,2,7,0.286,16,28,0.571,0.543,10,11,0.909,10,27,37,12,3,11,10,18,48
Derrick Jones Jr.,2709849,AL,26,DAL,59,49,1397,192,391,0.491,68,194,0.351,124,197,0.629,0.578,75,104,0.721,63,141,204,57,45,40,52,96,527
Herbert Jones,12015150,AL,25,NOP,58,58,1702,234,456,0.513,90,207,0.435,144,249,0.578,0.612,99,116,0.853,62,147,209,143,74,45,68,168,657
Tre Jones,9895833,BA,24,SAS,59,30,1555,217,431,0.503,41,133,0.308,176,298,0.591,0.551,82,94,0.872,40,157,197,356,56,7,85,69,557
Tyus Jones,14000000,BA,27,WAS,63,63,1829,315,637,0.495,101,241,0.419,214,396,0.54,0.574,30,38,0.789,20,154,174,452,69,18,62,47,761
Cory Joseph,3196448,BA,32,GSW,26,0,296,23,64,0.359,13,42,0.31,10,22,0.455,0.461,4,7,0.571,6,24,30,42,4,3,12,25,63
Luke Kennard,15418363,ES,27,MEM,32,15,799,115,250,0.46,88,191,0.461,27,59,0.458,0.636,38,43,0.884,9,80,89,97,15,1,37,34,356
Walker Kessler,2831160,P,22,UTA,52,18,1213,194,302,0.642,4,19,0.211,190,283,0.671,0.649,46,81,0.568,137,253,390,46,26,139,53,110,438
Corey Kispert,3722040,AL,24,WAS,61,3,1390,266,558,0.477,123,341,0.361,143,217,0.659,0.587,88,113,0.779,19,136,155,105,26,11,70,99,743
Maxi Kleber,11000000,P,32,DAL,27,7,589,44,106,0.415,21,65,0.323,23,41,0.561,0.514,19,29,0.655,18,79,97,43,9,19,20,54,128
Kevin Knox,2144320,AL,24,DET,31,11,560,86,186,0.462,31,94,0.33,55,92,0.598,0.546,20,22,0.909,18,57,75,23,13,7,22,50,223
John Konchar,2400000,AL,27,MEM,49,18,981,75,177,0.424,31,101,0.307,44,76,0.579,0.511,17,20,0.85,60,154,214,90,41,47,36,64,198
Furkan Korkmaz,5370370,ES,26,PHI,35,0,300,30,76,0.395,14,40,0.35,16,36,0.444,0.487,14,20,0.7,4,26,30,25,14,3,10,17,88
Jonathan Kuminga,6012720,AP,21,GSW,62,36,1601,375,706,0.531,42,140,0.3,333,566,0.588,0.561,191,259,0.737,82,216,298,129,43,30,99,135,983
Kyle Kuzma,25568182,AP,28,WAS,61,61,1957,534,1155,0.462,140,414,0.338,394,741,0.532,0.523,155,199,0.779,59,340,399,254,31,44,158,132,1363
Jock Landale,8000000,P,28,HOU,37,0,335,33,86,0.384,3,20,0.15,30,66,0.455,0.401,19,24,0.792,49,39,88,25,9,14,12,36,88
Jake LaRavia,3199920,AP,22,MEM,19,0,312,43,118,0.364,14,58,0.241,29,60,0.483,0.424,32,40,0.8,24,36,60,20,10,7,15,35,132
Zach LaVine,40064220,ES,28,CHI,25,23,872,170,376,0.452,59,169,0.349,111,207,0.536,0.531,88,103,0.854,8,121,129,98,21,8,52,57,487
Alex Len,3196448,P,30,SAC,28,0,247,31,54,0.574,0,3,0.0,31,51,0.608,0.574,7,17,0.412,33,50,83,25,8,15,18,32,69
Kawhi Leonard,45640084,AL,32,LAC,57,57,1972,515,985,0.523,123,289,0.426,392,696,0.563,0.585,215,241,0.892,70,285,355,214,98,48,96,85,1368
Caris LeVert,15384616,ES,29,CLE,51,1,1429,260,630,0.413,85,258,0.329,175,372,0.47,0.48,108,144,0.75,27,170,197,245,50,24,79,89,713
Kira Lewis Jr.,5722116,BA,22,TOT,19,0,153,17,54,0.315,2,21,0.095,15,33,0.455,0.333,10,11,0.909,5,10,15,21,6,1,8,9,46
E.J. Liddell,1801769,AP,23,NOP,8,0,23,1,6,0.167,0,5,0.0,1,1,1.0,0.167,2,2,1.0,0,5,5,1,2,2,2,2,4
Damian Lillard,45640084,BA,33,MIL,59,59,2062,437,1032,0.423,177,506,0.35,260,526,0.494,0.509,395,426,0.927,30,225,255,400,61,12,152,105,1446
Nassir Little,6250000,AL,23,PHO,34,2,426,49,107,0.458,19,60,0.317,30,47,0.638,0.547,17,20,0.85,14,57,71,19,10,10,13,37,134
Dereck Lively II,4775640,P,19,DAL,45,42,1108,176,237,0.743,0,2,0.0,176,235,0.749,0.743,37,70,0.529,119,197,316,52,31,65,44,129,389
Isaiah Livers,1836096,AP,25,DET,23,6,469,40,116,0.345,22,77,0.286,18,39,0.462,0.44,12,18,0.667,15,33,48,25,13,5,16,43,114
Chris Livingston,1119563,AL,20,MIL,16,0,69,7,16,0.438,1,3,0.333,6,13,0.462,0.469,2,2,1.0,2,13,15,5,2,0,4,11,17
Kevon Looney,7500000,P,27,GSW,61,36,1033,116,195,0.595,0,1,0.0,116,194,0.598,0.595,46,68,0.676,125,236,361,123,24,22,44,132,278
Brook Lopez,25000000,P,35,MIL,61,61,1900,286,599,0.477,111,315,0.352,175,284,0.616,0.57,83,101,0.822,90,235,325,101,37,159,54,150,766
Robin Lopez,3196448,P,35,MIL,16,2,65,7,19,0.368,2,8,0.25,5,11,0.455,0.421,2,2,1.0,3,2,5,4,1,3,2,7,18
Kevin Love,3835738,AP,35,MIA,47,5,822,135,305,0.443,74,212,0.349,61,93,0.656,0.564,81,104,0.779,50,242,292,105,16,9,38,85,425
Kyle Lowry,1138964,BA,37,TOT,44,39,1243,122,286,0.427,73,188,0.388,49,98,0.5,0.554,46,54,0.852,30,122,152,188,46,16,63,109,363
Trey Lyles,8000000,AP,28,SAC,47,0,940,117,257,0.455,69,178,0.388,48,79,0.608,0.589,41,59,0.695,47,163,210,55,13,14,30,75,344
Théo Maledon,167291,BA,22,TOT,17,1,213,20,70,0.286,5,30,0.167,15,40,0.375,0.321,14,15,0.933,4,20,24,28,7,0,18,21,59
Terance Mann,10576923,ES,27,LAC,56,52,1413,176,358,0.492,51,154,0.331,125,204,0.613,0.563,51,64,0.797,69,122,191,99,28,11,35,105,454
Tre Mann,3191280,BA,22,TOT,24,11,454,68,148,0.459,25,61,0.41,43,87,0.494,0.544,16,20,0.8,9,72,81,72,21,0,26,25,177
Lauri Markkanen,17259999,AP,26,UTA,51,51,1677,395,818,0.483,164,409,0.401,231,409,0.565,0.583,222,250,0.888,115,306,421,103,44,24,67,95,1176
Naji Marshall,1930681,AL,26,NOP,51,1,964,131,284,0.461,45,116,0.388,86,168,0.512,0.54,63,80,0.788,48,135,183,103,37,11,56,73,370
Caleb Martin,6802950,AL,28,MIA,46,19,1250,180,398,0.452,61,156,0.391,119,242,0.492,0.529,58,75,0.773,54,157,211,94,32,19,54,101,479
Cody Martin,7560000,AL,28,CHO,28,22,753,82,215,0.381,27,86,0.314,55,129,0.426,0.444,20,33,0.606,19,90,109,104,32,18,44,48,211
Garrison Mathews,2000000,ES,27,ATL,47,4,609,52,120,0.433,47,109,0.431,5,11,0.455,0.629,13,18,0.722,14,50,64,20,11,4,15,76,164
Bennedict Mathurin,6916080,AL,21,IND,59,19,1538,296,663,0.446,80,214,0.374,216,449,0.481,0.507,184,224,0.821,60,174,234,119,35,14,97,117,856
Wesley Matthews,3196448,ES,37,ATL,23,1,250,15,48,0.313,10,37,0.27,5,11,0.455,0.417,14,20,0.7,4,29,33,13,10,6,6,29,54
Tyrese Maxey,4343920,BA,23,PHI,55,55,2056,497,1108,0.449,168,445,0.378,329,663,0.496,0.524,269,309,0.871,31,175,206,345,56,27,94,121,1431
Skylar Mays,914343,BA,26,TOT,31,5,419,62,156,0.397,16,54,0.296,46,102,0.451,0.449,13,17,0.765,10,32,42,83,17,4,19,25,153
Miles McBride,1836096,BA,23,NYK,50,5,741,122,277,0.44,63,155,0.406,59,122,0.484,0.554,23,28,0.821,16,39,55,68,32,5,19,65,330
T.J. McConnell,8700000,BA,31,IND,53,4,929,212,385,0.551,7,24,0.292,205,361,0.568,0.56,37,48,0.771,29,111,140,289,56,5,78,56,468
Jaden McDaniels,3901399,AL,23,MIN,54,53,1577,230,456,0.504,66,183,0.361,164,273,0.601,0.577,42,56,0.75,40,116,156,78,45,30,67,169,568
Jalen McDaniels,4516000,AL,26,TOR,36,0,325,37,110,0.336,11,54,0.204,26,56,0.464,0.386,14,20,0.7,10,42,52,20,13,4,19,33,99
Doug McDermott,13750000,AL,32,TOT,52,0,766,102,239,0.427,80,193,0.415,22,46,0.478,0.594,11,19,0.579,9,42,51,61,11,2,25,51,295
JaVale McGee,3196448,P,36,SAC,39,0,310,73,116,0.629,0,4,0.0,73,112,0.652,0.629,25,43,0.581,37,75,112,14,9,19,31,44,171
Bryce McGowens,1719864,ES,21,CHO,50,13,789,88,194,0.454,30,88,0.341,58,106,0.547,0.531,52,69,0.754,16,75,91,46,20,7,26,70,258
Jordan McLaughlin,2320000,BA,27,MIN,38,0,339,36,85,0.424,21,49,0.429,15,36,0.417,0.547,6,10,0.6,10,29,39,67,26,6,13,21,99
De'Anthony Melton,8000000,ES,25,PHI,36,33,1002,136,348,0.391,75,207,0.362,61,141,0.433,0.499,66,79,0.835,27,110,137,110,56,16,39,82,413
Sam Merrill,1997238,ES,27,CLE,45,1,729,118,284,0.415,104,250,0.416,14,34,0.412,0.599,12,13,0.923,18,69,87,67,15,1,12,51,352
Chimezie Metu,2346614,P,26,PHO,37,5,447,66,130,0.508,15,51,0.294,51,79,0.646,0.565,38,43,0.884,24,86,110,19,19,9,27,39,185
Khris Middleton,29320988,AL,32,MIL,43,43,1129,242,497,0.487,73,193,0.378,169,304,0.556,0.56,79,95,0.832,26,158,184,216,38,13,89,104,636
Brandon Miller,10880400,AL,21,CHO,57,51,1828,365,828,0.441,134,359,0.373,231,469,0.493,0.522,101,122,0.828,48,194,242,133,50,31,103,146,965
Dariq Whitehead,2966040,AL,19,BRK,2,0,24,1,5,0.2,0,3,0.0,1,2,0.5,0.2,1,2,0.5,0,4,4,3,0,1,0,0,3
Shake Milton,5000000,ES,27,TOT,43,0,555,75,186,0.403,17,62,0.274,58,124,0.468,0.449,38,47,0.809,14,55,69,56,18,6,31,47,205
Josh Minott,1719864,AL,21,MIN,21,0,62,10,21,0.476,1,6,0.167,9,15,0.6,0.5,12,14,0.857,3,9,12,3,3,3,2,7,33
Davion Mitchell,5063760,BA,25,SAC,52,4,700,88,192,0.458,33,96,0.344,55,96,0.573,0.544,20,27,0.741,8,46,54,87,11,3,29,65,229
Donovan Mitchell,32600060,ES,27,CLE,47,47,1679,454,961,0.472,159,428,0.371,295,533,0.553,0.555,248,288,0.861,42,212,254,290,85,24,137,106,1315
Evan Mobley,8882760,AP,22,CLE,38,38,1183,247,427,0.578,11,35,0.314,236,392,0.602,0.591,88,125,0.704,92,296,388,116,34,59,73,108,593
Malik Monk,9945830,ES,25,SAC,61,0,1596,338,753,0.449,136,364,0.374,202,389,0.519,0.539,139,171,0.813,22,156,178,326,39,37,133,124,951
Moses Moody,3918480,ES,21,GSW,49,8,875,148,324,0.457,50,153,0.327,98,171,0.573,0.534,56,71,0.789,54,103,157,37,33,20,35,60,402
Ja Morant,34005250,BA,24,MEM,9,9,318,80,170,0.471,14,51,0.275,66,119,0.555,0.512,52,64,0.813,6,44,50,73,7,5,27,19,226
